Link,Status,Error,Type
https://botticelli.in/collection/shirts/party-wear/olive-green-party-wear-shirt?add-to-wishlist=11696,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/green-printed-shirt/feed,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/sky-blue-check-shirt,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/violet-party-wear-shirt/feed,not connected,TimeoutError,Home
https://botticelli.in/collections/shirts/striped,200,No error,Home
https://botticelli.in/collection/shirts/party-wear/black-designer-shirt?add_to_compare=13666,not connected,TimeoutError,Home
https://botticelli.in/collections/shirts/checked?add_to_compare=12084,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/striped/green-striped-shirt?add_to_compare=13107,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/dark-blue-printed-shirt?add_to_compare=11601,not connected,TimeoutError,Home
https://botticelli.in/collections/shirts/striped?add_to_compare=13106,not connected,TimeoutError,Home
https://botticelli.in/wp-json/wp/v2/product/13106,200,Non-HTML content: application/json; charset=utf-8,Home
https://botticelli.in/?add-to-wishlist=13835,not connected,TimeoutError,Home
https://botticelli.in/collections/shirts/striped?add-to-wishlist=13052,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/blue-printed-shirt?add_to_compare=12715,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/light-blue-printed-shirt,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/striped/blue-and-grey-striped-shirt?add-to-wishlist=13107,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=13680,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/blue-printed-shirt?add-to-wishlist=11615,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/green-printed-shirt?add_to_compare=12704,not connected,TimeoutError,Home
https://botticelli.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbotticelli.in%2Fcollection%2Fshirts%2Fparty-wear%2Folive-green-party-wear-shirt%2F,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/ramar-blue-check-shirt?add-to-wishlist=12054,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/light-yellow-shirt?add_to_compare=11653,not connected,TimeoutError,Home
https://botticelli.in/?p=13784,not connected,TimeoutError,Home
https://botticelli.in/wp-json/wp/v2/product/13130,not connected,TimeoutError,Home
https://botticelli.in/wp-json/wp/v2/pages/14461,200,Non-HTML content: application/json; charset=utf-8,Home
https://botticelli.in/collections/shirts/striped?add_to_compare=13169,not connected,TimeoutError,Home
https://botticelli.in/green-shirts-for-men?add-to-wishlist=14006,not connected,TimeoutError,Home
https://botticelli.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbotticelli.in%2Fprivacy-policy%2F,200,Non-HTML content: application/json; charset=utf-8,Home
https://botticelli.in/collection/shirts/checked/blue-check-shirt,not connected,TimeoutError,Home
https://botticelli.in/blog/best-checked-shirts,not connected,TimeoutError,Home
https://botticelli.in/maroon-shirts,not connected,TimeoutError,Home
https://botticelli.in/collections/shirts/striped/feed,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=13784,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/striped/grey-vertical-striped-shirt?add-to-wishlist=13058,not connected,TimeoutError,Home
https://botticelli.in/green-shirts-for-men?add-to-wishlist=13853,not connected,TimeoutError,Home
https://botticelli.in/collection?add_to_compare=13106,not connected,TimeoutError,Home
https://botticelli.in/?p=14473,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/ramar-blue-check-shirt?add_to_compare=12010,not connected,TimeoutError,Home
https://botticelli.in/?p=14467,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/blue-white-check-shirt?add_to_compare=13810,not connected,TimeoutError,Home
https://botticelli.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbotticelli.in%2Fcollection%2Fshirts%2Fstriped%2Fblue-striped-shirt-for-men%2F,200,Non-HTML content: application/json; charset=utf-8,Home
https://botticelli.in/blog/category/lifestyle/page/14,not connected,TimeoutError,Home
https://botticelli.in/blog/category/lifestyle/page/16,not connected,TimeoutError,Home
https://botticelli.in/wp-json/wp/v2/product/14058,200,Non-HTML content: application/json; charset=utf-8,Home
https://botticelli.in/collection?add-to-wishlist=12084,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/brown-check-shirt,not connected,TimeoutError,Home
https://botticelli.in/collections/shirts/checked?add-to-wishlist=13920,not connected,TimeoutError,Home
https://botticelli.in/?p=11976,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/ramar-blue-check-shirt/feed,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/khaki-check-shirt,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/dark-blue-check-shirt?add-to-wishlist=12084,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/green-check-formal-shirt?add-to-wishlist=11903,not connected,TimeoutError,Home
https://botticelli.in/?p=13712,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=13107,not connected,TimeoutError,Home
https://botticelli.in/?p=12629,not connected,TimeoutError,Home
https://botticelli.in/yellow-shirts-for-men?add-to-wishlist=12629,not connected,TimeoutError,Home
https://botticelli.in/blog/shirts-for-tall-men,200,No error,Home
https://botticelli.in/?p=14432,not connected,TimeoutError,Home
https://botticelli.in/collections/shirts/checked?add_to_compare=11927,not connected,TimeoutError,Home
https://botticelli.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbotticelli.in%2Fshop-cart%2F,200,Non-HTML content: application/json; charset=utf-8,Home
https://botticelli.in/collection/shirts/party-wear/silver-party-wear-shirt,not connected,TimeoutError,Home
https://botticelli.in/wp-json/wp/v2/pages/14485,not connected,TimeoutError,Home
https://botticelli.in/collections/shirts/checked?add-to-wishlist=11976,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/striped/grey-vertical-striped-shirt?add_to_compare=13157,not connected,TimeoutError,Home
https://botticelli.in/my-account/lost-password,200,No error,Home
https://botticelli.in/?add-to-wishlist=13157,200,No error,Home
https://botticelli.in/author/bot,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/blue-abstract-print-shirt?add-to-wishlist=11517,not connected,TimeoutError,Home
https://botticelli.in/collections/shirts/checked?add_to_compare=13871,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/blue-abstract-print-shirt?add_to_compare=11642,not connected,TimeoutError,Home
https://botticelli.in/collection?add-to-wishlist=13785,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/ice-blue-shirt?add_to_compare=13695,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/blue-white-check-shirt,200,No error,Home
https://botticelli.in/collection?add_to_compare=13377,not connected,TimeoutError,Home
https://botticelli.in/collection?add_to_compare=13594,not connected,TimeoutError,Home
https://botticelli.in/blog/check-shirts,not connected,TimeoutError,Home
https://botticelli.in/wp-json/wp/v2/pages/14473,200,Non-HTML content: application/json; charset=utf-8,Home
https://botticelli.in/?p=14035,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/coffee-colour-check-shirt?add-to-wishlist=12010,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/royal-maroon-party-wear-shirt,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/dark-blue-check-shirt?add_to_compare=12084,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/striped/sandal-striped-shirt,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/sandal-printed-shirt?add-to-wishlist=11582,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/black-designer-shirt?add-to-wishlist=11562,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/brown-printed-shirt/feed,not connected,TimeoutError,Home
https://botticelli.in/pink-shirts,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/blue-white-check-shirt?add-to-wishlist=11903,not connected,TimeoutError,Home
https://botticelli.in/collections/shirts/checked?add_to_compare=13920,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/olive-green-party-wear-shirt/feed,not connected,TimeoutError,Home
https://botticelli.in/grey-shirts?add-to-wishlist=13351,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/embroidery-black-party-wear-shirt,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=11927,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/blue-printed-shirt?add_to_compare=12737,not connected,TimeoutError,Home
https://botticelli.in/collections/shirts/striped?add-to-wishlist=13094,not connected,TimeoutError,Home
https://botticelli.in/collection?add_to_compare=13969,not connected,TimeoutError,Home
https://botticelli.in/yellow-shirts-for-men?add-to-wishlist=13558,not connected,TimeoutError,Home
https://botticelli.in/collections/shirts/checked?add-to-wishlist=11903,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=14081,not connected,TimeoutError,Home
https://botticelli.in/?remove_compare_item=185afe2ab60395b0fb41349aa1469a7f,not connected,TimeoutError,Home
https://botticelli.in/?p=11216,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/blue-white-check-shirt?add-to-wishlist=13811,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/embroidery-white-party-wear-shirt,not connected,TimeoutError,Home
https://botticelli.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbotticelli.in%2Fgrey-shirts%2F,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/brown-printed-shirt?add_to_compare=11663,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/violet-party-wear-shirt?add_to_compare=13733,not connected,TimeoutError,Home
https://botticelli.in/wp-json/wp/v2/pages/113,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/black-and-white-check-shirt,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/blue-white-check-shirt?add-to-wishlist=13895,not connected,TimeoutError,Home
https://botticelli.in/wp-json/wp/v2/pages/10,200,Non-HTML content: application/json; charset=utf-8,Home
https://botticelli.in/collections/shirts/striped?add_to_compare=13083,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/blue-white-check-shirt?add-to-wishlist=13810,not connected,TimeoutError,Home
https://botticelli.in/collection?add-to-wishlist=13871,not connected,TimeoutError,Home
https://botticelli.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbotticelli.in%2Fblog%2Fshirts-for-tall-men%2F,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/ramar-blue-colour-party-wear-shirt,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/coffee-colour-check-shirt?add_to_compare=11927,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/sandal-printed-shirt?add-to-wishlist=11527,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/striped/sandal-vertical-striped-shirt,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/peacock-blue-check-shirt,not connected,TimeoutError,Home
https://botticelli.in/collections/shirts/checked?add-to-wishlist=11951,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/blue-printed-shirt?add_to_compare=11615,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/striped/blue-and-grey-striped-shirt/feed,not connected,TimeoutError,Home
https://botticelli.in/?p=12603,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/blue-printed-shirt/feed,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/dark-green-check-shirt,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/sandal-printed-shirt?add_to_compare=12704,not connected,TimeoutError,Home
https://botticelli.in/compare,not connected,TimeoutError,Home
https://botticelli.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbotticelli.in%2Fcollection%2Fshirts%2Fchecked%2Framar-blue-check-shirt%2F,not connected,TimeoutError,Home
https://botticelli.in/blog/black-shirt-styling,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/dark-blue-formal-shirt?add_to_compare=11527,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=13785,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/green-printed-shirt?add-to-wishlist=12658,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/blue-printed-shirt?add-to-wishlist=11653,not connected,TimeoutError,Home
https://botticelli.in/?p=13695,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=12054,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=11976,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=11951,not connected,TimeoutError,Home
https://botticelli.in/?p=185,not connected,TimeoutError,Home
https://botticelli.in/wp-json/wp/v2/product/13712,not connected,TimeoutError,Home
https://botticelli.in/collection?add-to-wishlist=12554,not connected,TimeoutError,Home
https://botticelli.in/wp-json/wp/v2/pages/208,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/black-designer-shirt?add-to-wishlist=11730,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/aqua-blue-shirt,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=14081,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=12715,200,No error,Home
https://botticelli.in/collection/shirts/party-wear/blue-abstract-print-shirt?add_to_compare=12959,not connected,TimeoutError,Home
https://botticelli.in/grey-shirts?add_to_compare=12958,not connected,TimeoutError,Home
https://botticelli.in/blog/wear-a-checked-shirt,not connected,TimeoutError,Home
https://botticelli.in/?remove_compare_item=f96e42572185f05478d84f901007f164,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/ice-blue-shirt,200,No error,Home
https://botticelli.in/collections/shirts/checked?add-to-wishlist=13853,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/brown-and-white-checked-shirt,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/sandal-printed-shirt?add-to-wishlist=11517,not connected,TimeoutError,Home
https://botticelli.in/collections/shirts/checked?add_to_compare=13993,not connected,TimeoutError,Home
https://botticelli.in/collection?add_to_compare=12737,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/blue-abstract-print-shirt?add-to-wishlist=11706,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/light-yellow-shirt/feed,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=13811,not connected,TimeoutError,Home
https://botticelli.in/shop-cart?add-to-wishlist=14035,not connected,TimeoutError,Home
https://botticelli.in/shop-cart?add_to_compare=14081,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/striped/green-striped-shirt,200,No error,Home
https://botticelli.in/?add-to-wishlist=12054,200,No error,Home
https://botticelli.in/blog/striped-shirt-fabrics/feed,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/sandal-and-white-check-shirt?add_to_compare=13895,not connected,TimeoutError,Home
https://botticelli.in/collection?add-to-wishlist=12715,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=12042,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=13836,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/blue-printed-shirt?add_to_compare=11653,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=12603,200,No error,Home
https://botticelli.in/collection/shirts/checked/grey-check-shirt,not connected,TimeoutError,Home
https://botticelli.in/collection?add_to_compare=13931,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/black-designer-shirt?add_to_compare=11730,not connected,TimeoutError,Home
https://botticelli.in/shop-cart?add-to-wishlist=14094,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/burgundy-shirt,not connected,TimeoutError,Home
https://botticelli.in/?p=11273,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=13712,200,No error,Home
https://botticelli.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbotticelli.in%2Fblog%2Fshirt-for-your-body-shape%2F,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/blue-printed-shirt,200,No error,Home
https://botticelli.in/collections/shirts/striped?add_to_compare=13143,not connected,TimeoutError,Home
https://botticelli.in/wp-json/wp/v2/posts/11216,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/green-and-white-check-shirt?add-to-wishlist=11951,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/dark-blue-check-shirt?add_to_compare=13835,not connected,TimeoutError,Home
https://botticelli.in/collections/shirts/checked?add-to-wishlist=12042,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/party-wear-maroon-shirt,not connected,TimeoutError,Home
https://botticelli.in/blog/printed-shirts-and-minimalism,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/green-and-white-check-shirt?add_to_compare=13811,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/dark-blue-formal-shirt?add_to_compare=11629,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/dark-blue-check-shirt,200,No error,Home
https://botticelli.in/collections/shirts/striped?add_to_compare=13157,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/light-yellow-shirt?add_to_compare=11517,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/dark-blue-formal-shirt?add-to-wishlist=12670,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/black-check-shirt?add-to-wishlist=12030,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/sandal-floral-print-shirt,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=11951,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/ice-blue-shirt?add-to-wishlist=11517,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/khaki-and-navy-check-shirt,not connected,TimeoutError,Home
https://botticelli.in/collections/shirts/striped?add_to_compare=13130,not connected,TimeoutError,Home
https://botticelli.in/collections/shirts/checked?add_to_compare=14028,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/ice-blue-shirt?add-to-wishlist=11706,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/ramar-blue-check-shirt?add-to-wishlist=11939,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/dark-blue-check-shirt?add-to-wishlist=11998,not connected,TimeoutError,Home
https://botticelli.in/collection?add_to_compare=12084,not connected,TimeoutError,Home
https://botticelli.in/?remove_compare_item=1686c5ec96f728148f941ab2b0f2cc35,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=11562,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/ramar-blue-check-shirt?add_to_compare=13835,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/orange-check-shirt?add-to-wishlist=11976,not connected,TimeoutError,Home
https://botticelli.in/green-shirts-for-men?add-to-wishlist=13920,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/sandal-and-white-check-shirt?add-to-wishlist=13835,not connected,TimeoutError,Home
https://botticelli.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbotticelli.in%2Fcollection%2Fshirts%2Fparty-wear%2Fviolet-party-wear-shirt%2F,200,Non-HTML content: application/json; charset=utf-8,Home
https://botticelli.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbotticelli.in%2Fcollection%2Fshirts%2Fchecked%2Fdark-blue-check-shirt%2F,not connected,TimeoutError,Home
https://botticelli.in/blog/shirts-for-tall-men/feed,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/violet-party-wear-shirt?add_to_compare=11761,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/dark-blue-printed-shirt?add_to_compare=12603,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=11998,200,No error,Home
https://botticelli.in/brown-shirts?add-to-wishlist=13811,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/dark-blue-check-shirt?add-to-wishlist=11976,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=11696,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/black-check-shirt?add_to_compare=13871,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/orange-check-shirt?add-to-wishlist=11939,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/black-check-shirt?add-to-wishlist=13895,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=13143,200,No error,Home
https://botticelli.in/collection?add-to-wishlist=13377,not connected,TimeoutError,Home
https://botticelli.in/blog/shirt-for-your-body-shape,200,No error,Home
https://botticelli.in/?p=10,not connected,TimeoutError,Home
https://botticelli.in/collection?add-to-wishlist=13316,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/green-printed-shirt?add-to-wishlist=11653,not connected,TimeoutError,Home
https://botticelli.in/wp-content/themes/ecomus/assets/fonts/i7dOIFdwYjGaAMFtZd_QA1ZbYFc.woff2,200,Non-HTML content: application/font-woff2,Home
https://botticelli.in/collection/shirts/checked/coffee-colour-check-shirt?add-to-wishlist=12084,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/striped/blue-and-grey-striped-shirt?add-to-wishlist=11562,not connected,TimeoutError,Home
https://botticelli.in/green-shirts-for-men?add_to_compare=13920,not connected,TimeoutError,Home
https://botticelli.in/collections/shirts/checked?add_to_compare=13943,not connected,TimeoutError,Home
https://botticelli.in/?p=191,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/silver-color-shirt,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/orange-check-shirt?add-to-wishlist=14035,not connected,TimeoutError,Home
https://botticelli.in/grey-shirts?add-to-wishlist=12958,not connected,TimeoutError,Home
https://botticelli.in/wishlist,200,No error,Home
https://botticelli.in/?page_id=3,404,HTTP Error 404,Home
https://botticelli.in/collection/shirts/striped/green-striped-shirt?add-to-wishlist=13058,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/black-designer-shirt?add-to-wishlist=11720,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/green-and-navy-check-shirt,not connected,TimeoutError,Home
https://botticelli.in/collections/shirts/striped?add-to-wishlist=13107,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/ramar-green-check-shirt,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=11915,not connected,TimeoutError,Home
https://botticelli.in/terms-conditions,200,No error,Home
https://botticelli.in/collection/shirts/checked/green-and-white-check-shirt?add-to-wishlist=13836,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/blue-cotton-party-wear-shirt,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/sandal-and-white-check-shirt?add-to-wishlist=12030,not connected,TimeoutError,Home
https://botticelli.in/collections/shirts/checked,200,No error,Home
https://botticelli.in/?p=13157,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=12704,200,No error,Home
https://botticelli.in/blog/category/lifestyle/page/3,not connected,TimeoutError,Home
https://botticelli.in/?p=12715,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/sandal-printed-shirt?add-to-wishlist=12561,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/green-printed-shirt?add-to-wishlist=11629,not connected,TimeoutError,Home
https://botticelli.in/wp-json/wp/v2/posts/11249,not connected,TimeoutError,Home
https://botticelli.in/wp-json/wp/v2/product/12704,not connected,TimeoutError,Home
https://botticelli.in/?add_to_compare=11976,200,No error,Home
https://botticelli.in/collection/shirts/checked/orange-check-shirt/feed,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/ramar-blue-check-shirt?add-to-wishlist=11903,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/dark-blue-check-shirt/feed,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=14028,200,No error,Home
https://botticelli.in/collection/shirts/striped/grey-vertical-striped-shirt?add-to-wishlist=13094,not connected,TimeoutError,Home
https://botticelli.in/wp-json/wp/v2/pages/14432,not connected,TimeoutError,Home
https://botticelli.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbotticelli.in%2Fcollection%2Fshirts%2Fprinted%2Fbrown-printed-shirt%2F,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/striped/grey-vertical-striped-shirt?add_to_compare=13058,not connected,TimeoutError,Home
https://botticelli.in/?p=12704,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/olive-green-party-wear-shirt?add_to_compare=13784,not connected,TimeoutError,Home
https://botticelli.in/brown-shirts?add_to_compare=13630,not connected,TimeoutError,Home
https://botticelli.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbotticelli.in%2F,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/striped/blue-striped-shirt-for-men?add_to_compare=13106,not connected,TimeoutError,Home
https://botticelli.in/brown-shirts?add_to_compare=13969,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/orange-check-shirt?add-to-wishlist=11964,not connected,TimeoutError,Home
https://botticelli.in/wp-content/themes/ecomus/assets/fonts/i7dOIFdwYjGaAMFtZd_QA1ZVYFeCGg.woff2,200,Non-HTML content: application/font-woff2,Home
https://botticelli.in/?add_to_compare=11998,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/sandal-printed-shirt?add-to-wishlist=11615,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/green-check-formal-shirt?add_to_compare=11903,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/ice-blue-shirt?add_to_compare=11556,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/sandal-printed-shirt?add_to_compare=11615,not connected,TimeoutError,Home
https://botticelli.in/?remove_compare_item=2bfd597f06c032f81efb35e857e2dd91,not connected,TimeoutError,Home
https://botticelli.in/collections/shirts/checked?add-to-wishlist=14028,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/violet-party-wear-shirt?add_to_compare=12959,not connected,TimeoutError,Home
https://botticelli.in/collections/shirts/striped?add-to-wishlist=13169,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/dark-blue-formal-shirt?add-to-wishlist=11556,not connected,TimeoutError,Home
https://botticelli.in/brown-shirts?add_to_compare=12737,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/party-wear/black-designer-shirt?add_to_compare=11663,not connected,TimeoutError,Home
https://botticelli.in/collection?add-to-wishlist=13182,not connected,TimeoutError,Home
https://botticelli.in/?remove_compare_item=c4b108f53550f1d5967305a9a8140ddd,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/green-printed-shirt?add_to_compare=11562,not connected,TimeoutError,Home
https://botticelli.in/?remove_compare_item=6003950cffdc86970909a494861920c6,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/green-check-formal-shirt?add_to_compare=11939,not connected,TimeoutError,Home
https://botticelli.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbotticelli.in%2Fcollection%2Fshirts%2Fstriped%2Fblue-and-grey-striped-shirt%2F,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/sandal-and-navy-check-shirt,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/printed/blue-printed-shirt?add-to-wishlist=11629,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/sandal-and-white-check-shirt?add-to-wishlist=12054,not connected,TimeoutError,Home
https://botticelli.in/collection?add_to_compare=11927,not connected,TimeoutError,Home
https://botticelli.in/collection/shirts/checked/green-and-white-check-shirt?add_to_compare=13836,not connected,TimeoutError,Home
https://botticelli.in/?add-to-wishlist=12072,200,No error,Home
https://botticelli.in/collection?add-to-wishlist=13558,not connected,TimeoutError,Home
